Period (s), SA (ms2)
2.30000E+01, 1.64290E-04
1.15000E+01, 1.79870E-04
7.66667E+00, 1.36593E-04
5.75000E+00, 1.26279E-04
4.60000E+00, 1.04165E-04
3.83333E+00, 1.15332E-04
3.28571E+00, 1.08163E-04
2.87500E+00, 1.36366E-04
2.55556E+00, 1.83059E-04
2.30000E+00, 1.84001E-04
2.09091E+00, 1.76549E-04
1.91667E+00, 2.05095E-04
1.76923E+00, 2.77220E-04
1.64286E+00, 3.12760E-04
1.53333E+00, 3.19340E-04
1.43750E+00, 3.39906E-04
1.35294E+00, 3.91076E-04
1.27778E+00, 4.32753E-04
1.21053E+00, 5.15783E-04
1.15000E+00, 6.44996E-04
1.09524E+00, 7.84772E-04
1.04545E+00, 8.77401E-04
1.00000E+00, 9.74168E-04
9.58333E-01, 1.03923E-03
9.20000E-01, 1.06738E-03
8.84615E-01, 1.13240E-03
8.51852E-01, 1.24598E-03
8.21429E-01, 1.36786E-03
7.93103E-01, 1.51616E-03
7.66667E-01, 1.77650E-03
7.41935E-01, 2.14867E-03
7.18750E-01, 2.54779E-03
6.96970E-01, 2.85908E-03
6.76471E-01, 3.04102E-03
6.57143E-01, 3.16854E-03
6.38889E-01, 3.20839E-03
6.21622E-01, 3.20921E-03
6.05263E-01, 3.35751E-03
5.89744E-01, 3.66756E-03
5.75000E-01, 4.01100E-03
5.60976E-01, 4.30738E-03
5.47619E-01, 4.54685E-03
5.34884E-01, 4.69395E-03
5.22727E-01, 4.75634E-03
5.11111E-01, 4.92283E-03
5.00000E-01, 5.16016E-03
4.89362E-01, 5.25138E-03
4.79167E-01, 5.17921E-03
4.69388E-01, 5.04262E-03
4.60000E-01, 4.89195E-03
4.50980E-01, 4.78486E-03
4.42308E-01, 4.78375E-03
4.33962E-01, 4.85324E-03
4.25926E-01, 4.93242E-03
4.18182E-01, 4.97650E-03
4.10714E-01, 4.92619E-03
4.03509E-01, 4.79356E-03
3.96552E-01, 4.65309E-03
3.89831E-01, 4.58600E-03
3.83333E-01, 4.64175E-03
3.77049E-01, 4.81268E-03
3.70968E-01, 5.04903E-03
3.65079E-01, 5.29103E-03
3.59375E-01, 5.48890E-03
3.53846E-01, 5.62317E-03
3.48485E-01, 5.72272E-03
3.43284E-01, 5.83922E-03
3.38235E-01, 5.99335E-03
3.33333E-01, 6.15609E-03
3.28571E-01, 6.28256E-03
3.23944E-01, 6.37323E-03
3.19444E-01, 6.47371E-03
3.15068E-01, 6.63739E-03
3.10811E-01, 6.89703E-03
3.06667E-01, 7.23228E-03
3.02632E-01, 7.56097E-03
2.98701E-01, 7.79032E-03
2.94872E-01, 7.89205E-03
2.91139E-01, 7.91285E-03
2.87500E-01, 7.91664E-03
2.83951E-01, 7.93711E-03
2.80488E-01, 7.97823E-03
2.77108E-01, 8.04002E-03
2.73810E-01, 8.13579E-03
2.70588E-01, 8.28653E-03
2.67442E-01, 8.50961E-03
2.64368E-01, 8.81677E-03
2.61364E-01, 9.21197E-03
2.58427E-01, 9.68531E-03
2.55556E-01, 1.02081E-02
2.52747E-01, 1.07351E-02
2.50000E-01, 1.12202E-02
2.47312E-01, 1.16391E-02
2.44681E-01, 1.19973E-02
2.42105E-01, 1.23249E-02
2.39583E-01, 1.26653E-02
2.37113E-01, 1.30580E-02
2.34694E-01, 1.35254E-02
2.32323E-01, 1.40741E-02
2.30000E-01, 1.46985E-02
2.27723E-01, 1.53795E-02
2.25490E-01, 1.60837E-02
2.23301E-01, 1.67717E-02
2.21154E-01, 1.74150E-02
2.19048E-01, 1.80176E-02
2.16981E-01, 1.86154E-02
2.14953E-01, 1.92482E-02
2.12963E-01, 1.99342E-02
2.11009E-01, 2.06747E-02
2.09091E-01, 2.14694E-02
2.07207E-01, 2.23169E-02
2.05357E-01, 2.32037E-02
2.03540E-01, 2.40987E-02
2.01754E-01, 2.49601E-02
2.00000E-01, 2.57473E-02
1.98276E-01, 2.64356E-02
1.96581E-01, 2.70206E-02
1.94915E-01, 2.75027E-02
1.93277E-01, 2.78607E-02
1.91667E-01, 2.80492E-02
1.90083E-01, 2.80338E-02
1.88525E-01, 2.78330E-02
1.86992E-01, 2.75229E-02
1.85484E-01, 2.72049E-02
1.84000E-01, 2.69648E-02
1.82540E-01, 2.68498E-02
1.81102E-01, 2.68678E-02
1.79688E-01, 2.69994E-02
1.78295E-01, 2.72161E-02
1.76923E-01, 2.74944E-02
1.75573E-01, 2.78185E-02
1.74242E-01, 2.81725E-02
1.72932E-01, 2.85298E-02
1.71642E-01, 2.88488E-02
1.70370E-01, 2.90806E-02
1.69118E-01, 2.91857E-02
1.67883E-01, 2.91512E-02
1.66667E-01, 2.89977E-02
1.65468E-01, 2.87700E-02
1.64286E-01, 2.85209E-02
1.63121E-01, 2.82952E-02
1.61972E-01, 2.81217E-02
1.60839E-01, 2.80121E-02
1.59722E-01, 2.79659E-02
1.58621E-01, 2.79749E-02
1.57534E-01, 2.80294E-02
1.56463E-01, 2.81220E-02
1.55405E-01, 2.82512E-02
1.54362E-01, 2.84234E-02
1.53333E-01, 2.86513E-02
1.52318E-01, 2.89498E-02
1.51316E-01, 2.93306E-02
1.50327E-01, 2.97996E-02
1.49351E-01, 3.03568E-02
1.48387E-01, 3.09987E-02
1.47436E-01, 3.17208E-02
1.46497E-01, 3.25194E-02
1.45570E-01, 3.33922E-02
1.44654E-01, 3.43388E-02
1.43750E-01, 3.53614E-02
1.42857E-01, 3.64650E-02
1.41975E-01, 3.76554E-02
1.41104E-01, 3.89353E-02
1.40244E-01, 4.03014E-02
1.39394E-01, 4.17421E-02
1.38554E-01, 4.32370E-02
1.37725E-01, 4.47591E-02
1.36905E-01, 4.62782E-02
1.36095E-01, 4.77655E-02
1.35294E-01, 4.91991E-02
1.34503E-01, 5.05673E-02
1.33721E-01, 5.18685E-02
1.32948E-01, 5.31074E-02
1.32184E-01, 5.42899E-02
1.31429E-01, 5.54166E-02
1.30682E-01, 5.64787E-02
1.29944E-01, 5.74563E-02
1.29213E-01, 5.83209E-02
1.28492E-01, 5.90413E-02
1.27778E-01, 5.95923E-02
1.27072E-01, 5.99622E-02
1.26374E-01, 6.01554E-02
1.25683E-01, 6.01902E-02
1.25000E-01, 6.00904E-02
1.24324E-01, 5.98777E-02
1.23656E-01, 5.95660E-02
1.22995E-01, 5.91619E-02
1.22340E-01, 5.86690E-02
1.21693E-01, 5.80935E-02
1.21053E-01, 5.74483E-02
1.20419E-01, 5.67517E-02
1.19792E-01, 5.60246E-02
1.19171E-01, 5.52845E-02
1.18557E-01, 5.45425E-02
1.17949E-01, 5.38023E-02
1.17347E-01, 5.30615E-02
1.16751E-01, 5.23152E-02
1.16162E-01, 5.15587E-02
1.15578E-01, 5.07902E-02
1.15000E-01, 5.00120E-02
1.14428E-01, 4.92318E-02
1.13861E-01, 4.84628E-02
1.13300E-01, 4.77221E-02
1.12745E-01, 4.70285E-02
1.12195E-01, 4.63995E-02
1.11650E-01, 4.58479E-02
1.11111E-01, 4.53800E-02
1.10577E-01, 4.49945E-02
1.10048E-01, 4.46824E-02
1.09524E-01, 4.44284E-02
1.09005E-01, 4.42129E-02
1.08491E-01, 4.40148E-02
1.07981E-01, 4.38151E-02
1.07477E-01, 4.35991E-02
1.06977E-01, 4.33587E-02
1.06481E-01, 4.30922E-02
1.05991E-01, 4.28028E-02
1.05505E-01, 4.24965E-02
1.05023E-01, 4.21793E-02
1.04545E-01, 4.18551E-02
1.04072E-01, 4.15247E-02
1.03604E-01, 4.11855E-02
1.03139E-01, 4.08330E-02
1.02679E-01, 4.04618E-02
1.02222E-01, 4.00678E-02
1.01770E-01, 3.96486E-02
1.01322E-01, 3.92042E-02
1.00877E-01, 3.87372E-02
1.00437E-01, 3.82520E-02
1.00000E-01, 3.77544E-02
9.95671E-02, 3.72512E-02
9.91379E-02, 3.67494E-02
9.87124E-02, 3.62562E-02
9.82906E-02, 3.57783E-02
9.78723E-02, 3.53215E-02
9.74576E-02, 3.48905E-02
9.70464E-02, 3.44884E-02
9.66387E-02, 3.41171E-02
9.62343E-02, 3.37769E-02
9.58333E-02, 3.34671E-02
9.54357E-02, 3.31864E-02
9.50413E-02, 3.29329E-02
9.46502E-02, 3.27050E-02
9.42623E-02, 3.25015E-02
9.38776E-02, 3.23215E-02
9.34959E-02, 3.21648E-02
9.31174E-02, 3.20314E-02
9.27419E-02, 3.19216E-02
9.23695E-02, 3.18356E-02
9.20000E-02, 3.17735E-02
9.16335E-02, 3.17354E-02
9.12698E-02, 3.17213E-02
9.09091E-02, 3.17313E-02
9.05512E-02, 3.17655E-02
9.01961E-02, 3.18245E-02
8.98438E-02, 3.19086E-02
8.94942E-02, 3.20184E-02
8.91473E-02, 3.21539E-02
8.88031E-02, 3.23144E-02
8.84615E-02, 3.24986E-02
8.81226E-02, 3.27043E-02
8.77863E-02, 3.29281E-02
8.74525E-02, 3.31663E-02
8.71212E-02, 3.34143E-02
8.67925E-02, 3.36673E-02
8.64662E-02, 3.39203E-02
8.61423E-02, 3.41682E-02
8.58209E-02, 3.44057E-02
8.55019E-02, 3.46278E-02
8.51852E-02, 3.48296E-02
8.48708E-02, 3.50068E-02
8.45588E-02, 3.51556E-02
8.42491E-02, 3.52730E-02
8.39416E-02, 3.53573E-02
8.36364E-02, 3.54072E-02
8.33333E-02, 3.54229E-02
8.30325E-02, 3.54052E-02
8.27338E-02, 3.53561E-02
8.24373E-02, 3.52786E-02
8.21429E-02, 3.51765E-02
8.18505E-02, 3.50546E-02
8.15603E-02, 3.49182E-02
8.12721E-02, 3.47726E-02
8.09859E-02, 3.46231E-02
8.07018E-02, 3.44740E-02
8.04196E-02, 3.43289E-02
8.01394E-02, 3.41900E-02
7.98611E-02, 3.40584E-02
7.95848E-02, 3.39339E-02
7.93103E-02, 3.38156E-02
7.90378E-02, 3.37023E-02
7.87671E-02, 3.35923E-02
7.84983E-02, 3.34844E-02
7.82313E-02, 3.33780E-02
7.79661E-02, 3.32729E-02
7.77027E-02, 3.31699E-02
7.74411E-02, 3.30703E-02
7.71812E-02, 3.29762E-02
7.69231E-02, 3.28898E-02
7.66667E-02, 3.28135E-02
7.64120E-02, 3.27500E-02
7.61589E-02, 3.27015E-02
7.59076E-02, 3.26699E-02
7.56579E-02, 3.26568E-02
7.54098E-02, 3.26631E-02
7.51634E-02, 3.26890E-02
7.49186E-02, 3.27341E-02
7.46753E-02, 3.27972E-02
7.44337E-02, 3.28766E-02
7.41935E-02, 3.29701E-02
7.39550E-02, 3.30751E-02
7.37179E-02, 3.31889E-02
7.34824E-02, 3.33090E-02
7.32484E-02, 3.34329E-02
7.30159E-02, 3.35589E-02
7.27848E-02, 3.36856E-02
7.25552E-02, 3.38120E-02
7.23270E-02, 3.39377E-02
7.21003E-02, 3.40627E-02
7.18750E-02, 3.41867E-02
7.16511E-02, 3.43097E-02
7.14286E-02, 3.44314E-02
7.12074E-02, 3.45509E-02
7.09877E-02, 3.46670E-02
7.07692E-02, 3.47779E-02
7.05521E-02, 3.48816E-02
7.03364E-02, 3.49753E-02
7.01220E-02, 3.50565E-02
6.99088E-02, 3.51225E-02
6.96970E-02, 3.51712E-02
6.94864E-02, 3.52012E-02
6.92771E-02, 3.52117E-02
6.90691E-02, 3.52032E-02
6.88623E-02, 3.51773E-02
6.86567E-02, 3.51363E-02
6.84524E-02, 3.50839E-02
6.82493E-02, 3.50243E-02
6.80473E-02, 3.49622E-02
6.78466E-02, 3.49026E-02
6.76471E-02, 3.48503E-02
6.74487E-02, 3.48102E-02
6.72515E-02, 3.47865E-02
6.70554E-02, 3.47830E-02
6.68605E-02, 3.48028E-02
6.66667E-02, 3.48482E-02
6.64740E-02, 3.49210E-02
6.62824E-02, 3.50222E-02
6.60920E-02, 3.51522E-02
6.59026E-02, 3.53110E-02
6.57143E-02, 3.54977E-02
6.55271E-02, 3.57113E-02
6.53409E-02, 3.59505E-02
6.51558E-02, 3.62133E-02
6.49718E-02, 3.64977E-02
6.47887E-02, 3.68015E-02
6.46067E-02, 3.71222E-02
6.44258E-02, 3.74570E-02
6.42458E-02, 3.78033E-02
6.40669E-02, 3.81579E-02
6.38889E-02, 3.85180E-02
6.37119E-02, 3.88803E-02
6.35359E-02, 3.92415E-02
6.33609E-02, 3.95985E-02
6.31868E-02, 3.99481E-02
6.30137E-02, 4.02870E-02
6.28415E-02, 4.06123E-02
6.26703E-02, 4.09213E-02
6.25000E-02, 4.12115E-02
6.23306E-02, 4.14807E-02
6.21622E-02, 4.17272E-02
6.19946E-02, 4.19496E-02
6.18280E-02, 4.21471E-02
6.16622E-02, 4.23191E-02
6.14973E-02, 4.24652E-02
6.13333E-02, 4.25856E-02
6.11702E-02, 4.26803E-02
6.10080E-02, 4.27496E-02
6.08466E-02, 4.27937E-02
6.06860E-02, 4.28125E-02
6.05263E-02, 4.28059E-02
6.03675E-02, 4.27736E-02
6.02094E-02, 4.27148E-02
6.00522E-02, 4.26289E-02
5.98958E-02, 4.25151E-02
5.97403E-02, 4.23726E-02
5.95855E-02, 4.22011E-02
5.94315E-02, 4.20005E-02
5.92784E-02, 4.17714E-02
5.91260E-02, 4.15149E-02
5.89744E-02, 4.12329E-02
5.88235E-02, 4.09278E-02
5.86735E-02, 4.06027E-02
5.85242E-02, 4.02612E-02
5.83756E-02, 3.99070E-02
5.82278E-02, 3.95440E-02
5.80808E-02, 3.91763E-02
5.79345E-02, 3.88076E-02
5.77889E-02, 3.84414E-02
5.76441E-02, 3.80806E-02
5.75000E-02, 3.77279E-02
5.73566E-02, 3.73854E-02
5.72139E-02, 3.70546E-02
5.70720E-02, 3.67366E-02
5.69307E-02, 3.64318E-02
5.67901E-02, 3.61403E-02
5.66502E-02, 3.58619E-02
5.65111E-02, 3.55958E-02
5.63725E-02, 3.53412E-02
5.62347E-02, 3.50969E-02
5.60976E-02, 3.48618E-02
5.59611E-02, 3.46347E-02
5.58252E-02, 3.44143E-02
5.56901E-02, 3.41996E-02
5.55556E-02, 3.39898E-02
5.54217E-02, 3.37841E-02
5.52885E-02, 3.35821E-02
5.51559E-02, 3.33834E-02
5.50239E-02, 3.31881E-02
5.48926E-02, 3.29962E-02
5.47619E-02, 3.28081E-02
5.46318E-02, 3.26239E-02
5.45024E-02, 3.24441E-02
5.43735E-02, 3.22691E-02
5.42453E-02, 3.20991E-02
5.41176E-02, 3.19343E-02
5.39906E-02, 3.17748E-02
5.38642E-02, 3.16207E-02
5.37383E-02, 3.14718E-02
5.36131E-02, 3.13279E-02
5.34884E-02, 3.11888E-02
5.33643E-02, 3.10540E-02
5.32407E-02, 3.09233E-02
5.31178E-02, 3.07963E-02
5.29954E-02, 3.06726E-02
5.28736E-02, 3.05519E-02
5.27523E-02, 3.04341E-02
5.26316E-02, 3.03190E-02
5.25114E-02, 3.02065E-02
5.23918E-02, 3.00967E-02
5.22727E-02, 2.99896E-02
5.21542E-02, 2.98856E-02
5.20362E-02, 2.97847E-02
5.19187E-02, 2.96874E-02
5.18018E-02, 2.95939E-02
5.16854E-02, 2.95044E-02
5.15695E-02, 2.94192E-02
5.14541E-02, 2.93385E-02
5.13393E-02, 2.92623E-02
5.12249E-02, 2.91908E-02
5.11111E-02, 2.91237E-02
5.09978E-02, 2.90609E-02
5.08850E-02, 2.90021E-02
5.07726E-02, 2.89471E-02
5.06608E-02, 2.88952E-02
5.05495E-02, 2.88462E-02
5.04386E-02, 2.87993E-02
5.03282E-02, 2.87540E-02
5.02183E-02, 2.87097E-02
5.01089E-02, 2.86658E-02
5.00000E-02, 2.86216E-02
4.98915E-02, 2.85765E-02
4.97835E-02, 2.85300E-02
4.96760E-02, 2.84814E-02
4.95690E-02, 2.84302E-02
4.94624E-02, 2.83760E-02
4.93562E-02, 2.83183E-02
4.92505E-02, 2.82568E-02
4.91453E-02, 2.81914E-02
4.90405E-02, 2.81219E-02
4.89362E-02, 2.80482E-02
4.88323E-02, 2.79704E-02
4.87288E-02, 2.78888E-02
4.86258E-02, 2.78035E-02
4.85232E-02, 2.77149E-02
4.84211E-02, 2.76235E-02
4.83193E-02, 2.75296E-02
4.82180E-02, 2.74337E-02
4.81172E-02, 2.73362E-02
4.80167E-02, 2.72376E-02
4.79167E-02, 2.71384E-02
4.78170E-02, 2.70388E-02
4.77178E-02, 2.69393E-02
4.76190E-02, 2.68401E-02
4.75207E-02, 2.67414E-02
4.74227E-02, 2.66435E-02
4.73251E-02, 2.65464E-02
4.72279E-02, 2.64501E-02
4.71311E-02, 2.63548E-02
4.70348E-02, 2.62603E-02
4.69388E-02, 2.61666E-02
4.68432E-02, 2.60735E-02
4.67480E-02, 2.59809E-02
4.66531E-02, 2.58886E-02
4.65587E-02, 2.57963E-02
4.64646E-02, 2.57040E-02
4.63710E-02, 2.56113E-02
4.62777E-02, 2.55181E-02
4.61847E-02, 2.54243E-02
4.60922E-02, 2.53297E-02
4.60000E-02, 2.52341E-02
4.59082E-02, 2.51377E-02
4.58167E-02, 2.50402E-02
4.57256E-02, 2.49418E-02
4.56349E-02, 2.48426E-02
4.55446E-02, 2.47425E-02
4.54545E-02, 2.46419E-02
4.53649E-02, 2.45408E-02
4.52756E-02, 2.44394E-02
4.51866E-02, 2.43380E-02
4.50980E-02, 2.42368E-02
4.50098E-02, 2.41361E-02
4.49219E-02, 2.40360E-02
4.48343E-02, 2.39369E-02
4.47471E-02, 2.38390E-02
4.46602E-02, 2.37425E-02
4.45736E-02, 2.36476E-02
4.44874E-02, 2.35544E-02
4.44015E-02, 2.34633E-02
4.43160E-02, 2.33742E-02
4.42308E-02, 2.32873E-02
4.41459E-02, 2.32027E-02
4.40613E-02, 2.31204E-02
4.39771E-02, 2.30405E-02
4.38931E-02, 2.29628E-02
4.38095E-02, 2.28875E-02
4.37262E-02, 2.28144E-02
4.36433E-02, 2.27435E-02
4.35606E-02, 2.26747E-02
4.34783E-02, 2.26079E-02
4.33962E-02, 2.25431E-02
4.33145E-02, 2.24801E-02
4.32331E-02, 2.24188E-02
4.31520E-02, 2.23592E-02
4.30712E-02, 2.23011E-02
4.29907E-02, 2.22444E-02
4.29104E-02, 2.21891E-02
4.28305E-02, 2.21350E-02
4.27509E-02, 2.20821E-02
4.26716E-02, 2.20302E-02
4.25926E-02, 2.19794E-02
4.25139E-02, 2.19295E-02
4.24354E-02, 2.18806E-02
4.23573E-02, 2.18324E-02
4.22794E-02, 2.17851E-02
4.22018E-02, 2.17386E-02
4.21245E-02, 2.16927E-02
4.20475E-02, 2.16477E-02
4.19708E-02, 2.16033E-02
4.18944E-02, 2.15597E-02
4.18182E-02, 2.15168E-02
4.17423E-02, 2.14747E-02
4.16667E-02, 2.14332E-02
4.15913E-02, 2.13925E-02
4.15162E-02, 2.13525E-02
4.14414E-02, 2.13132E-02
4.13669E-02, 2.12745E-02
4.12926E-02, 2.12365E-02
4.12186E-02, 2.11990E-02
4.11449E-02, 2.11620E-02
4.10714E-02, 2.11254E-02
4.09982E-02, 2.10892E-02
4.09253E-02, 2.10532E-02
4.08526E-02, 2.10174E-02
4.07801E-02, 2.09816E-02
4.07080E-02, 2.09458E-02
4.06360E-02, 2.09099E-02
4.05644E-02, 2.08738E-02
4.04930E-02, 2.08374E-02
4.04218E-02, 2.08008E-02
4.03509E-02, 2.07637E-02
4.02802E-02, 2.07263E-02
4.02098E-02, 2.06886E-02
4.01396E-02, 2.06504E-02
4.00697E-02, 2.06120E-02
4.00000E-02, 2.05733E-02
3.99306E-02, 2.05343E-02
3.98614E-02, 2.04952E-02
3.97924E-02, 2.04561E-02
3.97237E-02, 2.04169E-02
3.96552E-02, 2.03778E-02
3.95869E-02, 2.03389E-02
3.95189E-02, 2.03003E-02
3.94511E-02, 2.02620E-02
3.93836E-02, 2.02241E-02
3.93162E-02, 2.01868E-02
3.92491E-02, 2.01501E-02
3.91823E-02, 2.01140E-02
3.91156E-02, 2.00787E-02
3.90492E-02, 2.00442E-02
3.89831E-02, 2.00106E-02
3.89171E-02, 1.99779E-02
3.88514E-02, 1.99462E-02
3.87858E-02, 1.99154E-02
3.87205E-02, 1.98858E-02
3.86555E-02, 1.98572E-02
3.85906E-02, 1.98297E-02
3.85260E-02, 1.98033E-02
3.84615E-02, 1.97780E-02
3.83973E-02, 1.97538E-02
3.83333E-02, 1.97307E-02
3.82696E-02, 1.97086E-02
3.82060E-02, 1.96877E-02
3.81426E-02, 1.96677E-02
3.80795E-02, 1.96487E-02
3.80165E-02, 1.96307E-02
3.79538E-02, 1.96136E-02
3.78913E-02, 1.95973E-02
3.78289E-02, 1.95819E-02
3.77668E-02, 1.95673E-02
3.77049E-02, 1.95534E-02
3.76432E-02, 1.95402E-02
3.75817E-02, 1.95278E-02
3.75204E-02, 1.95160E-02
3.74593E-02, 1.95049E-02
3.73984E-02, 1.94944E-02
3.73377E-02, 1.94845E-02
3.72771E-02, 1.94753E-02
3.72168E-02, 1.94667E-02
3.71567E-02, 1.94587E-02
3.70968E-02, 1.94514E-02
3.70370E-02, 1.94447E-02
3.69775E-02, 1.94387E-02
3.69181E-02, 1.94334E-02
3.68590E-02, 1.94288E-02
3.68000E-02, 1.94249E-02
3.67412E-02, 1.94217E-02
3.66826E-02, 1.94193E-02
3.66242E-02, 1.94175E-02
3.65660E-02, 1.94165E-02
3.65079E-02, 1.94161E-02
3.64501E-02, 1.94164E-02
3.63924E-02, 1.94172E-02
3.63349E-02, 1.94186E-02
3.62776E-02, 1.94205E-02
3.62205E-02, 1.94228E-02
3.61635E-02, 1.94254E-02
3.61068E-02, 1.94282E-02
3.60502E-02, 1.94311E-02
3.59937E-02, 1.94339E-02
3.59375E-02, 1.94367E-02
3.58814E-02, 1.94392E-02
3.58255E-02, 1.94413E-02
3.57698E-02, 1.94428E-02
3.57143E-02, 1.94437E-02
3.56589E-02, 1.94438E-02
3.56037E-02, 1.94430E-02
3.55487E-02, 1.94411E-02
3.54938E-02, 1.94381E-02
3.54391E-02, 1.94338E-02
3.53846E-02, 1.94281E-02
3.53303E-02, 1.94211E-02
3.52761E-02, 1.94125E-02
3.52221E-02, 1.94024E-02
3.51682E-02, 1.93907E-02
3.51145E-02, 1.93774E-02
3.50610E-02, 1.93625E-02
3.50076E-02, 1.93461E-02
3.49544E-02, 1.93281E-02
3.49014E-02, 1.93086E-02
3.48485E-02, 1.92877E-02
3.47958E-02, 1.92654E-02
3.47432E-02, 1.92418E-02
3.46908E-02, 1.92170E-02
3.46386E-02, 1.91911E-02
3.45865E-02, 1.91642E-02
3.45345E-02, 1.91363E-02
3.44828E-02, 1.91077E-02
3.44311E-02, 1.90783E-02
3.43797E-02, 1.90482E-02
3.43284E-02, 1.90177E-02
3.42772E-02, 1.89866E-02
3.42262E-02, 1.89552E-02
3.41753E-02, 1.89234E-02
3.41246E-02, 1.88914E-02
3.40741E-02, 1.88591E-02
3.40237E-02, 1.88267E-02
3.39734E-02, 1.87942E-02
3.39233E-02, 1.87617E-02
3.38733E-02, 1.87291E-02
3.38235E-02, 1.86964E-02
3.37739E-02, 1.86639E-02
3.37243E-02, 1.86313E-02
3.36750E-02, 1.85989E-02
3.36257E-02, 1.85666E-02
3.35766E-02, 1.85344E-02
3.35277E-02, 1.85024E-02
3.34789E-02, 1.84706E-02
3.34302E-02, 1.84391E-02
3.33817E-02, 1.84078E-02
3.33333E-02, 1.83769E-02
3.32851E-02, 1.83463E-02
3.32370E-02, 1.83162E-02
3.31890E-02, 1.82865E-02
3.31412E-02, 1.82573E-02
3.30935E-02, 1.82286E-02
3.30460E-02, 1.82006E-02
3.29986E-02, 1.81731E-02
3.29513E-02, 1.81463E-02
3.29041E-02, 1.81202E-02
3.28571E-02, 1.80949E-02
3.28103E-02, 1.80703E-02
3.27635E-02, 1.80464E-02
3.27169E-02, 1.80234E-02
3.26705E-02, 1.80011E-02
3.26241E-02, 1.79796E-02
3.25779E-02, 1.79589E-02
3.25318E-02, 1.79390E-02
3.24859E-02, 1.79199E-02
3.24401E-02, 1.79015E-02
3.23944E-02, 1.78838E-02
3.23488E-02, 1.78669E-02
3.23034E-02, 1.78505E-02
3.22581E-02, 1.78349E-02
3.22129E-02, 1.78197E-02
3.21678E-02, 1.78052E-02
3.21229E-02, 1.77911E-02
3.20781E-02, 1.77775E-02
